id,words
1046265,"['相好', '胡乱', '终在', 'I', '】', '传说', '感情', '时读', '小', '时候', '萤', '童话', '1980s', '文学类', '翻译', '説', 'litt', '慌张', '略懂', '模糊', '雕刻', ':', 'で', '漫笔', '继', '朗读', 'A', '\u3000', '稍微', '愛', '挪威', '语文学', '纸质', '沙之书', '彻底', '集合', '大白', '10', '只', '写字', '电影', '虚伪', '恋曲', '译本', '感动', '培养', '已藏', 'arths', '恋', '安静', '，', '买', '皇帝', '欲望', 'Noble', '形而上', '到处', 'Krten', '渡边', '会话', '赶热闹', '中译本', '糊涂', '活', 'allbooks', '大二', '我读', '大爱', '食物', '傷感', '那片', '<', '人文', '隐瞒', 'も', '留痕', '风景', '烦闷', '藏书室', '漸漸', '流离', '一点点', 'り', '閱', '忧闷', '拘留', 'G', '小說', '仍然', '愛情', 'Life', '别人', '生动', '灵感', '心情', '夫', '有味', '地铁', 'SmallSay', '白衣', '前', '禅师', '寻找', 'LITERATURE', '上海译文出版社', '抒情', '几本', '{', 'Novels', '必读', '失去', ']', '历史', 'Stanza', '20C', '读本', '男人', '念旧', '魂', '·', '类书籍', '书架', '游荡', '二遍', '？', '汉语', '辛酸', '对书', '故事', '性启蒙', '字', '经常', 'Ann', '《', '今日', '愚笨', '文学', '已经', '青涩', '名声', '逼出来', '冗长', '没', '直子', '國', '忘记', '想象力', '需要', '性格', '消沉', '葬礼', '空灵', '；', '胜地', '现实主义', '◎', '封面', '赋闲', '剩余', '书籍', '✖', '一个', '体裁', '读过', '几', '现代文学', 'Translation', '武器', '题材', '后现代', '信任', '07', '崇名', '1', '青春文学', '2001', '現在', '看后', '出借', '-', '字儿', 'japan', '挥笔', '酸', '陷', 'shang', '叫做', '不配', '冷淡', '好多遍', '.', '舍弃', '旅行', '创痛', '`', '狂热', 'spring', '感想', '~', '◆', '性冲动', '心静', '轻佻', '@', 'foreign', '_', '自恋', '喜欢', '走', '如花', '游戏', '鷠', '陈列', '2007', '胖子', '♠', '流', '童书', '狂爱', 'lesbian', '右', '唯爱', 'ノ', '蝦', '半才', 'writer', '隐居', '人生观', '编造', '成为', '国外', '装叉', '有', '女神', '颓丧', '嗜好', '伤口', '再', '史书', '""', 'い', '生与死', '聪明', '!', 'Kalee', '情致', '睡前', '译者', '温柔', '缺書店', '长篇', 'lOveR', 'Yer', '英国', '日语', '翻譯', 'N', '足够', '达到', '寂寞', '敝', '可爱', 'fav', '『', '人生', '恨', '困难', '春树', '触', '通俗小说', '小说', '不论', '静好', '碧落', '音乐', '会面', '色情', '开始', '2006', '不', '白眼', 'romantic', '亚洲', '不多不少', '寓言', '电话机', '起源', 'DD', 'ウ', 'é', '稀', 'ChineseVersion', '凶残', 'literature', '病人', '一语', '讲故事', 'Murakami', '2010.08', '细腻', '重读', '雨中', '记得', '冥想', '学校', 'Fiction', '来去', '放任', '完全小学', '这才', '闲读', '飞机', '平平', '万人迷', '易碎', 'Haruki', '游乐园', 'livre', 'Buy', '少年时代', '当代文学', '分开', '關於', '诗情画意', '生命', '外国', '熟食', '冬雪', '刚看', '活下去', 'Love', 'OL', '戏剧', '！', '夏雨', '林少华', '所读', '纸书', 'rature', '敢死队', '自杀', '$', '§', '琐碎', '高中生', '…', '情欲', '父母', '失败', '爱情', '外国文学', '魇', '普通', '人数', '❤', '恶毒', '印象', '两生花', '迷宫', '电子', '奇好', '长篇小说', '★', 'girl', '养分', '渴望', 'Anthropology', '多', '婉转', '中途', '茶香', '碎影', 'asfun', '浮想联翩', '日本', '01', '上海', '小资', '情调', 'Japanese', '异', '疗伤', '飘', '圖書館', '六月', '狐', '两遍', '黑暗', '年读', '焦距', '之地', '黄狠', 'injune', '06', '橱', '2010', 'な', '包含', '结束', '青苹果', '自私', '‘', '女', '会上', 'book', '儿童', '流行', 'ル', '反常', '再见', '心理学', '谶', '文革', '高等学校', '经文', '洒', '春樹', 'fiction', 'japanese', '作品', '爱', '感到', '拒看', '月', '看过', 'Non', '最', '村树', '吉本', '出丑', '很久以前', 'iPodTouch', '未寫', '少年', '建筑', '杰作', '几遍', '..', '東亞文學', '当代小说', '譯作', '一座', '不答', '青春期', '全译本', '』', '笑话', '洋国', '希望', '乱堆', 'MI', '毛笔', '乱读', '散文', '春上', '很深', '笛', '读的书', '耽美', '【', '晦涩', '还', '简单', '2009', '／', '不伦不类', '实行', '暗', '幸福', '心灵', '妖', '读完', '哼', '下午', '实际', '知识', '纯粹', '非中文', '武力', '上载', '善衡', '非主流', '林少華', '滴', '孤单', '一本', '内中', '岛国', '•', '神经', '非常', '忧愁', '方法', '不錯', '了解', '有人', '雅致', '非法', '2008', '眼', 'repeat', '人像', 'ezary', '城市', 'b', 'Wood', '人间', '...............................', 'AUTHOR', '质量', '语言', '惊奇', '改变', 'JP', '日', '有书', '奇怪', '}', '游说', '中毒', '添补', '09', '设法', 'LOVE', '易于', '庸俗', 'sBook', '隧道', 'M', '06read', '悲伤', '挑选', '日文', '文学作品', '天国', '很大', '消得', '消遣', '全面', '外来', '&', '一年', '消失', '7', '朝觐', '滥用', '感觉', '春村', '漫画', '相关', '這本書', '正确', '原野', '读物', '父', '>', '1987', '追赶', '树林', '性与爱', 'nalan', '空洞', 'MyTop10', '小兔', '2005', '作家', '深夜', '称', '摄影', '推荐', '内心', '长久', '假日', '影响', '西卡', 'Japan', '人生哲理', '這個', '鳥', '[', '庶几', 'Novel', '长时间', '身体', '小屋', '风格', '废物', '逼近', '储藏', 'tonylist', '倒塌', '难堪', '绿子', '...', '不象话', 'apple', 'good', 'の', '12345', 'TYPE', '可耻', '校对', '依恋', '禅', '小憩', '黄书', '籍贯', '炒熟', '成长', '人类', '3', '零碎', '柔和', '惆怅', 'CHUN5555', 'SOSO', 'story', 'I3', 'pre', 'soso', '日译', '想要', '一颗', '闲杂', '伯爵', 'Foreign', '外国名著', '20', '披头士', '稗類', '作者', 'Literature', '空想', '12', '天', '初级中学', ""'"", '状态', '空闲', 'ー', '啊', '垮掉', '内容', '周期', '唯美', '清澈', '捏造', '譯', '。', '近似', '物语', '思想', '2004', '实在', 'W', '触动', '八卦', '必修', '80', '发蒙', '高级中学', '暖', 'miss', '年成', 'library', '生理', '已进', '私藏', 'qing', 'suki', '深厚', '困觉', '左', 'fun', '本书', '缺席', '译文', '、', '村上春树', 's', '冷', '自己', '17', '鹅', '外國', '放', '隐喻', '傳世經典', '美丽', '原著', 'C', 'espiritu', '月光', 'Pre', '遭受', '*', '不同', '时间', '阅读', '过去', '东俗', '春数', '时期', '安稳', '/', '礼仪', '畅销', '等候', '文學', '蓝色', '半半拉拉', '年', '书店', '追求', '目的', '现代', 'doulie', '补录', '闲时', '交流', '樱花', '尚且', '人', '出血', '怀念', '多读', '2', '豪情', '☻', '借阅', '世风', '流逝', '电子书', '谋求', 'K', '两性', '2003', '日系', '外国语', '回忆', '情色', '切片', '这本', '东洋', '所以', '日范儿', '新式', '思考', '缓', '刺穿', '风筝', '不像', '男', '民歌', '书虫', '无关', '若干年', '赌书', '深林', 'ェ', '济南', '小河', '终于', '奇色', '年轻', '死', '逼真', 'P', '朱槿', 'Norwegian', '好书', '激动', '沉迷', '中学', '火灾', 'O', 'bOOk', '才华', '风吟', '村庄', '0', '许配', '村上', '路程', '藏书', '世界', '名人', '一直', 'Sun', '情人', '爱情小说', '读懂', '中原', '年代']"
1084336,"['哲学', '最爱', '全部', 'I', '绿色', '很棒', '】', '流浪记', '看值', '感情', '小', '工具书', '阿信', '童话', '时候', '翻译', 'TOT', 'MF', '一群', '靈魂終', 'dare', '记忆里', '略懂', '还好', '一生', '模糊', ':', '漫笔', '继', '整编', 'TheLittlePrince', 'd', '朗读', '饲养', '讀物', '\u3000', '4star', '稍微', '未电', '0002', '前锋', '诗', '倔强', '彻底', '人民文学出版社', 'read', '梦幻', '只', '写字', 'childhood', '电影', '文学名著', '双儿', '译本', 'shu', 'iSi', '倾心', '對', 'SaintDeExupery', '，', '御', '少', '岛屿', 'Krten', 'France', '經典', '蔡康永', '活', 'cult', '光秃秃', '讲习', '有声', '我读', '情书', '见解', 'neverman', '那片', '<', '埃克', '生活', 'db250', '人文', '马振聘', '震憾', '股', '二楼', '烦闷', '风景', '藏书室', 'None', '小王', 'Cc', '忧闷', '拘留', '小麦', '小說', '星儿', '别人', '圖畫', '至爱', '繪本', '狗', '心情', '典故', '机智', '禅师', '前', '祈求', '育儿', '寻找', '會', 'SaintExup', '吸引', '哭', '魔法', '意味', '乡村', '青年人', 'Deutsche', '法文', ']', '失去', '读本', '过程', '手指', '·', '书架', '？', 'classics', '玫瑰花', '珍珠', 'funny', '故事', '字', '经常', '教育', '混杂', '《', '法國', '文学', '已经', 'de', '思想意识', '我愛的', '好', '名声', 'Fairytale', '永遠', '没', '东东', 'tale', '想象力', '童年', '書', '纯美', '性格', '航空', '华工', 'id', '；', '胜地', '亲密', '◎', '经典作品', '妙妙', '赋闲', '离别', '深藏若虚', '书籍', '一个', '其實', '体裁', '读过', '几', '现代文学', 'FINE', '手里', '英文', '信任', '07', '模仿', '1', 'life', '很少', '幼小', '畅销书', '墩儿', '意义', '名不副实', '-', '身边', '字儿', '挥笔', 'ry', 'Fran', '精神家园', '有趣', '迎头', '小虎爱', 'santafe', '相遇', '叫做', 'Dream', '.', '丹心', '旅行', '`', '之旅', '科幻', 'classic', '08', 'love', '~', '◆', '溫軟', '涂抹', '轻佻', 'foreign', '@', '_', '喜欢', '走', '如花', '游戏', '视线', '立刻', '译著', '醒悟', 'fivestar', '1940s', '最让人', '2007', '得意', '衷爱', '國外', '学习', '童书', '讲话', 'Fairy', '编造', '国外', '有', '古典文学', '叶沙', '乐趣', '再', '书架上', '物', '不足为凭', '分类', '聪明', '給學生', 'Kalee', '!', '开了花', '之书', '温柔', 'Salu', '盒子', '远界', '态度', '文哲类', '翻譯', 'jungle', 'Ｘ', '展望', '圖片', '诺言', '鑿', '樂園', '心治之书', '寂寞', '初见', '大道理', '可爱', '窩心', 'fav', '蟒蛇', '『', '开出', '信仰', '次', '视觉', 'FairyTale', 'Ones', '人生', '几米', '病愈', '触', 'Favourite', '随大溜', '小说', 'ais', 'PicBook', '母牛', '不论', '书城', '哲學', '无用', '四楼', '友谊', 'princess', '佩里', '碧落', '会面', '小时', '2006', '不', '忢', '三楼', '寓言', '之歌', '人生哲学', '白云', '未归类', '起源', 'é', '稀', '颜料', '蛇', '版本', 'literature', '子女', '译作', '记得', '雨中', 'Fiction', '剥', '来去', '插画', '放任', '完全小学', '飞机', '万人迷', '请安', '随风而逝', '儿歌', '幼稚', '厌倦', '永远', '当代文学', '制图', '關於', 'price', '安慰', '生命', '外国', 'fantasy', 'touching', '童話', 'Exupery', 'Love', '典藏', '童童', '！', '四', '轻缓', '纸书', '固执', '太不錯', '融化', '儿童文学', '§', 'WELL', '纪行', '父母', '19', '爱情', '外国文学', '普通', '人数', '開', '❤', '诗话', '明知', '★', '灵修', '讥讽', '中途', '一朵花', 'asfun', 'bb', '日本', 'My', 'x', '却', '写给', '遗失', 'English', '家庭', '美文', '罪名', '兒童', '独自', '狐', '焦距', 'TEOTIHUACA2N', '实用型', '纯洁', '欧罗巴', 'injune', '橱', '2010', '焦', '清洁', '2010.04', '初恋', '青苹果', '自私', '最美', '－', '胜于', '女', 'book', '儿童', '透镜', '心理学', '打钩', '高等学校', '经文', '坏', 'fiction', '作品', '爱', '感到', '留在', '难描募', '看过', '月', '最', '宿命', 'provoking', '很久以前', '少年', '杰作', '..', '实质', '』', '笑话', '洋国', '希望', '值得', 'intersting', '毛笔', '劳驾', '園', '因为', '散文', '读的书', '学期', '浅草君', '【', '含糊', '还', '西洋', '简单', '／', '幸福', '心灵', '梦话', '×', '哼', '流浪汉', '下午', 'SaintExupery', '并且', '知识', '社会', 'fairytale', '新交', '人格', '孤单', '象', 'French', '一本', '・', '内中', '小品', '•', '非常', '忧愁', '方法', '自闭', '了解', '法兰西', '漫步', '2002', '2008', '眼', '笑', '西欧', 'ezary', 'francaise', '世事', '躁热', '年龄', '振奋', '精巧', '人间', 'AUTHOR', '一读', '语言', '积久', 'Miscellany', '一部', '奇怪', '身', '半夜', '游说', '善良', '民情', '18', 'LOVE', '易于', '庸俗', '图册', '法语', '读字', '悲伤', '朵花', '魔幻', '第七', '文学作品', '幾米', '天国', '大大的', '书香', 'prince', '全面', '外来', '消失', '&', '一年', '五个', '看不见', '第三', '滥用', '漫画', 'children', '相关', '夏', '重讀', '正确', '失事', '读物', '浏览', '英语', '>', '原版', '书社', '泡', '說', '绷', '2005', '印记', '作家', '2011', 'fairy', '決口', '轉', '推荐', '第一遍', '内心', '绘本', '长久', '很久前', '光明', '西卡', '人生哲理', '雨亭', 'Book', '[', '永存', '悔改', '庶几', '长成', '任意', 'master', 'litter', 'Novel', '欧洲', '非我族类', '身体', '鸨母', '式样', '储藏', '西文', '夜间', '哲思', '难堪', '...', '三遍', '小王子', 'の', 'reading', 'TYPE', '校对', '13', '女人', '千遍', '人类', '籍贯', '成长', '缺少', '哲理', '柔和', '惆怅', 'story', 'pre', '一连串', '笑声', '想要', '一颗', '—', '闲杂', 'Foreign', '外国名著', '意识流', 'AntoinedeSaint', 'Literature', '空想', '12', '图本', ""'"", '状态', '那支', '5', '陪伴', '唯美', '捏造', '馆里', '。', '橘', '近似', 'tea', '艺学', '思想', 'D', '沙漠', 'ç', 'ebook', '2004', '实在', 'W', '触动', 'outstanding', '保存', '欧美', '80', '麦田', '发蒙', '高级中学', '地方', '暖', '五颗星', '乐子', '成熟', '年成', '骨髓', '阿拉', '私藏', 'suki', '深厚', 'Antoine', 'fun', '本书', '儿童读物', '欲购', '、', 's', 'f', '火星', '名声在外', '永无', '自己', '叙述', '打电话', '鹅', '外國', 'latee', '傳世經典', '美丽', '在手', '品读', 'espiritu', '遭受', '带我去', '时间', '美而', '阅读', '过去', '决意', '寫', '我長', '虎', '软', '时期', '童書', 'FR', 'Prince', '/', '畅销', '文學', '薄荷', '年', 'Momo', '一楼', '书店', '艳遇', '定局', '难释', '购书', '当然', '现代', '老夫', '停止', '清晰', '完整', 'wonderful', '记住', '爱是', '动人', '恰巧', '王子', '流泪', '神话', '偶然', 'ing', '怀念', 'Saint', '=', '朋友', '借阅', '世风', '譯文', '2003', '小S', '纷繁', '处世', '外国语', '回忆', '適宜', 'Foxtrot', 'AntoineDeSaintExup', '花费', '重视', 'remexwang', '切片', '玫瑰', '思考', '生活态度', '佛经', '缓', '宝宝', '星辰', '夜莺', '法国', '陈信宏', '小河', '年轻', '重光', 'P', '好书', '小家', '学生', '♥', '恋爱', '快餐', '自我管理', '中学', 'Exup', '风吟', '流出', '0', '连环画', '秘密', '许配', '探究', '路程', '童话故事', '却是', '记叙', '藏书', '喜歡', '手绘', '世界', '想象', '情人', '读懂', '中原', '额']"
1008145,"['哲学', '最爱', '古书', '大不一样', '】', '小人物', '小', '时读', '百年', '文学类', '常读', 'litt', '意气', 'phil', '卖', '略懂', '枯木朽株', '潮流', '很精采', '一生', '噜苏', ':', '继', '整编', '资格', '鍾', '杂乱', '影视作品', '朗读', '4', '\u3000', '消磨', '稍微', '方鸿渐', '纸质', '人民文学出版社', 'read', '人际', '集合', '陷于', '10', '只', '电影', 'shu', '倾心', '，', '悲剧', 'Noble', '钱锺书', 'Krten', '活', '大爱', '款项', '责任', '<', '人文', '藏书室', '拘留', '☆', '小說', '厕所', 'Life', '至爱', '圍城', '禅师', '前', '闲情', '外', '中西文化', 'Classic', '意味', '带动', '青年人', '上网', '必读', '想当年', ']', '缀集', '20C', '旧交', '江湖险恶', '人生如梦', '留学', 'classics', '汉语', '大學', '玫瑰花', '故事', '字', '(', '经常', '《', '强大', '文学', '已经', '中國現', '锦心绣口', '逼出来', '深奥', '叛逆', '没', '山顶', '有机', '完全', '忘记', '童年', '書', '性格', '字里行间', '沉默', '；', '亲密', '现实主义', '喜虐', '封面', '1947', '说实话', '课上', '书籍', '✖', '一个', '还会', '历史背景', '覺得', '读过', '进', '现代文学', 'FINE', '痛苦', '07', '流浪', '1', 'life', '通俗读物', ')', '贤伉俪', '国内', '帅气', '杨先生', '出借', '-', '字儿', '冷遇', '沒', '挥笔', '心理咨询', '精神家园', '有趣', '锺', '夫妻', '新世界', '天资', '观过', '.', '丹心', 'ToBuy', '舍弃', '旅行', '`', 'classic', 'X', '感想', '1999', '~', '不便', '迷幻', '黑色幽默', '◆', '繁多', '夙愿', '@', '开玩笑', '_', '喜欢', '走', '游戏', '唠叨', '2003.01', '～', 'fivestar', '现代文', '（', '1940s', '2007', '♠', '学习', '讀', '两个', '钱钟', '三重门', '男文', '五四', '中长篇', '杂文', '古典文学', '嗜好', '再', '內地', '书架上', 'thinking', '史书', '物', '感覺', '分类', '聪明', 'I2', 'Kalee', '一段', '肤浅', '书柜', '粥', '长篇', '錢', '私爱', '很想', '态度', 'N', '达到', '想着', '家乡', '学到', '寂寞', '零壹', '60591209', '华文', '可爱', '初稿', '欣幸', '中國大陸', '人生', '黄仁宇', '临时', 'mybooks', '銭', '通俗小说', '母牛', '小说', '2000', '鈡書', '不', '管锥编', '別人', '人生哲学', '長', '猎手', 'é', '版本', '传播学', '凶残', 'literature', 'contemporary', '一概', '讲故事', '亞洲', '徐凌', '子女', '记得', '多些', 'Fiction', '学期末', '完全小学', '知识分子', '万人迷', '请安', '经典作家', '幼稚', '博学', '当代文学', '永远', '分开', '喜读', '非技术', '消息', '刻薄', '戏剧', '！', '超越', '倾听', '中书', 'rature', '+', '…', '父母', '19', '爱情', '外国文学', '首', '人数', '❤', '不断', '王小波', '中华儿女', '生之围', '迷宫', '长篇小说', '果果', '讥讽', '多', '无须', '中途', '茶香', '结过婚', 'asfun', '世传', '01', 'My', '家庭', '前半辈子', '蕞', '靠近', '新', '独自', '圖書館', '翻书', '围成', '漫舞', '常新', '一席之地', 'injune', '方舟', '|', '橱', '2010', '01read', '青苹果', '剧本', 'book', '风俗', '发呆', 'tranquillizer', '失望', '心理学', '高等学校', '文革', '经文', '洒', '坏', '作品', '爱', '处处', '感到', '月', '看过', '最', '结婚', '事业', '很久以前', 'DA', '杰作', '250', '..', '東亞文學', '当代小说', '人才', '文学馆', '正规', '书堆', '值得', '包围', '毛笔', '丰富', '跳出', '文史哲', '钱氏', '）', '推荐书', '月亮', '散文', '读的书', '文堂', '重庆', '浅草君', '【', '1991', '含糊', '还', '民国时期', '浪漫派', '2009', '／', '实行', '左岸', '越有味', '不再', '反省', '读完', '哼', '不知', '实际', '知识', '一脉', '上载', '找来', '立', '社会', '往事', '滴', '」', '到家', '一本', '•', '非常', '方法', '人民', '国产', '2002', '猫', '2008', 'style', '从事', '抛弃', '下', 'ezary', '臭虫', '振奋', '精巧', '养性', '城里', '甜', 'AUTHOR', '惨境', '人间', '语言', '日', '比得过', '游说', '评论', 'realistic', '易于', '老伴', '庸俗', '民國', '儒林外史', '文科', '读字', '悲伤', '挑选', '内地', '魅影', '中俗', '文学作品', '阅过', '消得', '进进出出', '消遣', '书香', '全面', '猛烈', '外来', '&', '7', '第三', '心事', '漫画', '拾', '零年', '正确', '无奈', '刁滑', '>', '伏维阁', '婚事', '原版', '2005', '說', '作家', '推荐', '在读', '内心', '大度', '长久', '社会学', '西卡', '四年', 'Book', '[', '政治', 'Novel', '余华', '開卷', '逼近', '储藏', '要结', '难堪', '...', '陈道明', 'apple', 'の', 'TYPE', '校对', '的话', '炒熟', '成长', '这是', '已阅', '哲理', '柔和', '七', '常识', 'story', 'Chinese', '纯文学', '想要', '近代', '—', '闲杂', '20', '杨', '太高', '作者', '没给', '节拍', 'Literature', '妻', '民国', '初级中学', ""'"", '经典小说', '空闲', '约束', '内容', '捏造', '馆里', '四溢', '。', '近似', '爱看', '思想', 'D', '不外借', '2004', '实在', 'W', '看着', '触动', '红', '本来', '高级中学', '古今', '成熟', '枷锁', 'China', '年成', 'library', 'china', '英明', 'qing', '很强', '現代文學', '深厚', 'fun', '本书', '文史', '錢鐘', '雨季', '学问', '、', 's', '村上春树', '挣扎', '描写', '外写', '考中', '已购', '迷惑', '17', '力荐', '疲倦', '真理', '鹅', '傳世經典', 'TBBIMEs250', '原著', '在手', 'espiritu', '遭受', '时间', '阅读', '过去', '战争', '怎麼', '时期', '更加', '令尊', '/', '家藏', '文學', '戏弄', '年', '一楼', '书店', '讀本', '命运', '艳遇', '学院', '现代', 'c', '版好', '尚且', 'Modern', '永远都是', '課堂', '半新半旧', '怀念', '當代文學', 'modernity', '世风', '成员', '电子书', 'nb', '两性', '半本', '否定', '钱钟书', '回忆', '道理', '环视', 'remexwang', '钱鐘', '切片', '稗类', '囤积', '思考', '04', '1930s', 'novels', '男', '夜莺', '能否', '旧', '赌书', '傍晚', 'protein', '023', '诗学', 'B', '好书', '骨骨', '沉迷', '犹豫', '中学', '才华', '城外', '许配', '路程', '粮食', '陆地', '藏书', '当代作家', '大一', '名人', '一直', '中國', '读懂', '中原', '年代', '时机']"
