doc_freq,posting_ptr,term_ptr,term_length
1,237352,21990,3
1,237360,21993,2
1,237368,21995,2
34,237376,21997,2
90,237648,21999,2
3,238368,22001,2
12,238392,22003,3
1,238488,22006,2
1,238496,22008,3
4,238504,22011,2
1,238536,22013,5
41,238544,22018,2
2,238872,22020,3
1,238888,22023,2
1,238896,22025,4
1,238904,22029,4
10,238912,22033,3
1,238992,22036,2
96,239000,22038,2
1,239768,22040,3
1,239776,22043,2
10,239784,22045,2
1,239864,22047,2
1,239872,22049,2
1,239880,22051,2
1,239888,22053,2
1,239896,22055,2
1,239904,22057,2
7,239912,22059,2
118,239968,22061,2
2,240912,22063,2
1,240928,22065,2
3,240936,22067,3
3,240960,22070,2
1,240984,22072,3
2,240992,22075,2
1,241008,22077,3
9,241016,22080,3
30,241088,22083,2
16,241328,22085,2
1,241456,22087,4
1,241464,22091,2
18,241472,22093,2
20,241616,22095,2
14,241776,22097,4
5,241888,22101,2
3,241928,22103,3
1,241952,22106,3
2,241960,22109,2
1,241976,22111,2
1,241984,22113,4
30,241992,22117,4
32,242232,22121,2
28,242488,22123,3
50,242712,22126,2
14,243112,22128,2
5,243224,22130,2
4,243264,22132,4
22,243296,22136,2
3,243472,22138,2
9,243496,22140,4
1,243568,22144,2
3,243576,22146,4
1,243600,22150,2
1,243608,22152,4
1,243616,22156,2
2,243624,22158,2
3,243640,22160,2
1,243664,22162,2
11,243672,22164,3
9,243760,22167,2
2,243832,22169,2
2,243848,22171,2
1,243864,22173,2
1,243872,22175,2
1,243880,22177,2
2,243888,22179,2
3,243904,22181,2
1,243928,22183,2
4,243936,22185,2
7,243968,22187,2
1,244024,22189,4
1,244032,22193,2
16,244040,22195,2
1,244168,22197,3
1,244176,22200,2
11,244184,22202,2
3,244272,22204,4
1,244296,22208,2
1,244304,22210,2
4,244312,22212,2
3,244344,22214,2
3,244368,22216,3
1,244392,22219,2
3,244400,22221,3
7,244424,22224,3
1,244480,22227,3
6,244488,22230,4
1,244536,22234,2
24,244544,22236,2
22,244736,22238,3
1,244912,22241,3
3,244920,22244,4
86,244944,22248,2
3,245632,22250,2
1,245656,22252,4
1,245664,22256,3
2,245672,22259,4
52,245688,22263,2
1,246104,22265,3
1,246112,22268,3
2,246120,22271,2
2,246136,22273,2
1,246152,22275,3
46,246160,22278,2
8,246528,22280,4
3,246592,22284,2
1,246616,22286,2
30,246624,22288,2
11,246864,22290,2
19,246952,22292,3
1,247104,22295,2
2,247112,22297,4
1,247128,22301,2
2,247136,22303,4
4,247152,22307,2
14,247184,22309,4
1,247296,22313,2
1,247304,22315,2
11,247312,22317,2
30,247400,22319,2
16,247640,22321,4
4,247768,22325,2
1,247800,22327,4
2,247808,22331,2
9,247824,22333,3
3,247896,22336,2
42,247920,22338,2
8,248256,22340,2
2,248320,22342,2
16,248336,22344,2
29,248464,22346,3
2,248696,22349,4
1,248712,22353,2
1,248720,22355,2
1,248728,22357,2
20,248736,22359,2
1,248896,22361,3
2,248904,22364,2
5,248920,22366,2
1,248960,22368,2
1,248968,22370,3
1,248976,22373,4
2,248984,22377,1
14,249000,22378,1
1,249112,22379,4
3,249120,22383,3
4,249144,22386,2
1,249176,22388,2
3,249184,22390,4
8,249208,22394,4
1,249272,22398,2
8,249280,22400,2
4,249344,22402,2
4,249376,22404,2
1,249408,22406,2
1,249416,22408,2
5,249424,22410,2
2,249464,22412,3
1,249480,22415,2
35,249488,22417,3
3,249768,22420,2
7,249792,22422,2
2,249848,22424,3
4,249864,22427,2
1,249896,22429,2
1,249904,22431,2
2,249912,22433,2
11,249928,22435,2
1,250016,22437,2
1,250024,22439,4
1,250032,22443,2
1,250040,22445,2
2,250048,22447,4
5,250064,22451,2
1,250104,22453,2
1,250112,22455,2
2,250120,22457,2
1,250136,22459,2
1,250144,22461,2
123,250152,22463,1
1,251136,22464,2
1,251144,22466,2
9,251152,22468,2
1,251224,22470,2
1,251232,22472,2
3,251240,22474,3
1,251264,22477,2
4,251272,22479,2
2,251304,22481,4
2,251320,22485,2
1,251336,22487,2
1,251344,22489,4
1,251352,22493,2
1,251360,22495,4
1,251368,22499,2
1,251376,22501,2
3,251384,22503,3
1,251408,22506,4
5,251416,22510,2
1,251456,22512,2
1,251464,22514,3
1,251472,22517,2
5,251480,22519,2
2,251520,22521,4
1,251536,22525,2
1,251544,22527,2
1,251552,22529,2
1,251560,22531,2
2,251568,22533,2
34,251584,22535,2
28,251856,22537,3
25,252080,22540,2
1,252280,22542,2
6,252288,22544,2
18,252336,22546,2
3,252480,22548,2
1,252504,22550,4
2,252512,22554,2
15,252528,22556,2
1,252648,22558,2
38,252656,22560,2
1,252960,22562,2
1,252968,22564,2
1,252976,22566,2
1,252984,22568,2
1,252992,22570,2
1,253000,22572,3
9,253008,22575,2
73,253080,22577,2
68,253664,22579,4
7,254208,22583,2
1,254264,22585,2
2,254272,22587,2
5,254288,22589,2
3,254328,22591,2
1,254352,22593,2
1,254360,22595,2
32,254368,22597,3
1,254624,22600,2
4,254632,22602,3
37,254664,22605,2
1,254960,22607,2
3,254968,22609,3
1,254992,22612,2
1,255000,22614,3
2,255008,22617,2
8,255024,22619,3
1,255088,22622,2
1,255096,22624,2
1,255104,22626,3
1,255112,22629,2
1,255120,22631,3
1,255128,22634,2
2,255136,22636,4
2,255152,22640,2
5,255168,22642,2
2,255208,22644,2
1,255224,22646,2
1,255232,22648,3
1,255240,22651,2
1,255248,22653,2
1,255256,22655,4
114,255264,22659,2
22,256176,22661,7
1,256352,22668,5
6,256360,22673,7
78,256408,22680,7
4,257032,22687,2
4,257064,22689,2
1,257096,22691,2
1,257104,22693,2
7,257112,22695,2
1,257168,22697,3
22,257176,22700,2
24,257352,22702,2
3,257544,22704,2
3,257568,22706,2
1,257592,22708,2
66,257600,22710,2
1,258128,22712,2
1,258136,22714,3
9,258144,22717,2
1,258216,22719,2
2,258224,22721,2
40,258240,22723,2
9,258560,22725,3
8,258632,22728,3
1,258696,22731,3
26,258704,22734,2
2,258912,22736,2
1,258928,22738,2
1,258936,22740,2
1,258944,22742,2
1,258952,22744,2
1,258960,22746,2
1,258968,22748,2
2,258976,22750,2
1,258992,22752,4
1,259000,22756,2
2,259008,22758,2
1,259024,22760,2
6,259032,22762,2
1,259080,22764,2
3,259088,22766,3
1,259112,22769,4
1,259120,22773,2
1,259128,22775,2
7,259136,22777,2
2,259192,22779,2
9,259208,22781,2
8,259280,22783,4
3,259344,22787,2
2,259368,22789,3
1,259384,22792,3
1,259392,22795,4
20,259400,22799,2
1,259560,22801,2
1,259568,22803,2
3,259576,22805,2
3,259600,22807,2
2,259624,22809,3
1,259640,22812,2
1,259648,22814,2
2,259656,22816,2
1,259672,22818,2
1,259680,22820,2
26,259688,22822,2
1,259896,22824,2
1,259904,22826,2
9,259912,22828,3
2,259984,22831,2
4,260000,22833,2
1,260032,22835,2
6,260040,22837,4
2,260088,22841,2
1,260104,22843,2
56,260112,22845,2
20,260560,22847,2
6,260720,22849,2
4,260768,22851,4
1,260800,22855,4
1,260808,22859,4
22,260816,22863,2
1,260992,22865,4
5,261000,22869,2
1,261040,22871,3
1,261048,22874,2
1,261056,22876,4
15,261064,22880,4
1,261184,22884,4
8,261192,22888,3
3,261256,22891,2
7,261280,22893,2
1,261336,22895,2
11,261344,22897,2
1,261432,22899,3
2,261440,22902,3
5,261456,22905,3
2,261496,22908,3
1,261512,22911,3
1,261520,22914,4
1,261528,22918,2
1,261536,22920,3
21,261544,22923,2
1,261712,22925,4
1,261720,22929,3
2,261728,22932,2
1,261744,22934,2
1,261752,22936,4
5,261760,22940,3
1,261800,22943,4
7,261808,22947,2
1,261864,22949,2
2,261872,22951,3
1,261888,22954,2
2,261896,22956,2
3,261912,22958,2
2,261936,22960,2
2,261952,22962,2
1,261968,22964,2
1,261976,22966,2
1,261984,22968,2
3,261992,22970,3
4,262016,22973,3
1,262048,22976,3
5,262056,22979,2
1,262096,22981,2
1,262104,22983,4
7,262112,22987,2
1,262168,22989,3
2,262176,22992,4
1,262192,22996,4
9,262200,23000,2
15,262272,23002,2
1,262392,23004,4
4,262400,23008,2
4,262432,23010,2
2,262464,23012,4
15,262480,23016,2
1,262600,23018,4
4,262608,23022,2
3,262640,23024,2
1,262664,23026,2
17,262672,23028,2
1,262808,23030,2
1,262816,23032,2
1,262824,23034,2
1,262832,23036,4
15,262840,23040,2
7,262960,23042,2
3,263016,23044,2
1,263040,23046,3
1,263048,23049,3
2,263056,23052,3
1,263072,23055,4
6,263080,23059,2
2,263128,23061,2
9,263144,23063,2
1,263216,23065,3
4,263224,23068,2
1,263256,23070,2
5,263264,23072,3
1,263304,23075,2
1,263312,23077,4
1,263320,23081,3
7,263328,23084,2
1,263384,23086,3
4,263392,23089,2
1,263424,23091,4
1,263432,23095,4
14,263440,23099,4
2,263552,23103,4
1,263568,23107,4
1,263576,23111,4
6,263584,23115,2
5,263632,23117,2
1,263672,23119,2
13,263680,23121,4
1,263784,23125,3
1,263792,23128,2
1,263800,23130,2
44,263808,23132,2
1,264160,23134,2
15,264168,23136,2
26,264288,23138,2
12,264496,23140,2
5,264592,23142,4
1,264632,23146,2
1,264640,23148,2
7,264648,23150,2
2,264704,23152,2
6,264720,23154,3
1,264768,23157,2
1,264776,23159,2
1,264784,23161,2
1,264792,23163,2
22,264800,23165,2
1,264976,23167,3
1,264984,23170,4
1,264992,23174,2
9,265000,23176,4
7,265072,23180,2
1,265128,23182,4
4,265136,23186,2
11,265168,23188,2
212,265256,23190,2
2,266952,23192,3
13,266968,23195,2
1,267072,23197,2
15,267080,23199,4
5,267200,23203,3
2,267240,23206,2
3,267256,23208,4
1,267280,23212,2
1,267288,23214,1
5,267296,23215,4
3,267336,23219,2
8,267360,23221,2
61,267424,23223,2
8,267912,23225,3
1,267976,23228,4
1,267984,23232,3
2,267992,23235,3
5,268008,23238,2
1,268048,23240,2
1,268056,23242,2
34,268064,23244,2
5,268336,23246,2
3,268376,23248,2
3,268400,23250,2
4,268424,23252,2
4,268456,23254,2
1,268488,23256,2
6,268496,23258,2
1,268544,23260,2
2,268552,23262,1
1,268568,23263,2
1,268576,23265,4
7,268584,23269,2
2,268640,23271,4
1,268656,23275,2
18,268664,23277,2
3,268808,23279,2
1,268832,23281,2
1,268840,23283,4
1,268848,23287,2
1,268856,23289,4
4,268864,23293,2
5,268896,23295,2
264,268936,23297,2
2,271048,23299,3
70,271064,23302,4
2,271624,23306,8
1,271640,23314,3
1,271648,23317,4
18,271656,23321,3
1,271800,23324,2
83,271808,23326,2
1,272472,23328,3
1,272480,23331,2
1,272488,23333,2
1,272496,23335,4
1,272504,23339,2
5,272512,23341,2
1,272552,23343,1
3,272560,23344,1
1,272584,23345,2
2,272592,23347,2
16,272608,23349,4
1,272736,23353,2
1,272744,23355,2
50,272752,23357,2
34,273152,23359,2
2,273424,23361,1
11,273440,23362,2
9,273528,23364,2
3,273600,23366,2
24,273624,23368,4
2,273816,23372,2
2,273832,23374,3
2,273848,23377,2
1,273864,23379,2
2,273872,23381,3
1,273888,23384,2
10,273896,23386,2
2,273976,23388,4
1,273992,23392,4
10,274000,23396,2
1,274080,23398,3
23,274088,23401,2
4,274272,23403,2
1,274304,23405,2
82,274312,23407,2
1,274968,23409,3
4,274976,23412,2
1,275008,23414,4
17,275016,23418,2
1,275152,23420,1
1,275160,23421,2
1,275168,23423,2
1,275176,23425,2
1,275184,23427,4
11,275192,23431,1
1,275280,23432,2
2,275288,23434,1
1,275304,23435,3
7,275312,23438,3
11,275368,23441,2
1,275456,23443,2
2,275464,23445,2
1,275480,23447,2
3,275488,23449,2
2,275512,23451,2
2,275528,23453,2
1,275544,23455,2
19,275552,23457,2
2,275704,23459,4
13,275720,23463,4
1,275824,23467,4
2,275832,23471,2
1,275848,23473,3
2,275856,23476,2
1,275872,23478,2
2,275880,23480,2
6,275896,23482,3
1,275944,23485,2
10,275952,23487,2
1,276032,23489,2
11,276040,23491,2
1,276128,23493,2
2,276136,23495,2
2,276152,23497,3
28,276168,23500,2
18,276392,23502,2
2,276536,23504,2
3,276552,23506,3
2,276576,23509,3
1,276592,23512,2
3,276600,23514,2
2,276624,23516,2
188,276640,23518,2
7,278144,23520,4
1,278200,23524,4
9,278208,23528,4
2,278280,23532,4
2,278296,23536,4
5,278312,23540,2
5,278352,23542,2
2,278392,23544,3
3,278408,23547,2
359,278432,23549,1
2,281304,23550,3
5,281320,23553,2
1,281360,23555,2
1,281368,23557,2
1,281376,23559,4
1,281384,23563,2
29,281392,23565,2
12,281624,23567,2
1,281720,23569,2
1,281728,23571,2
1,281736,23573,3
9,281744,23576,2
6,281816,23578,4
71,281864,23582,4
4,282432,23586,4
2,282464,23590,4
1,282480,23594,4
1,282488,23598,2
1,282496,23600,2
1,282504,23602,2
742,282512,23604,2
1,288448,23606,6
3,288456,23612,9
1,288480,23621,3
1,288488,23624,4
54,288496,23628,4
21,288928,23632,3
1,289096,23635,4
3,289104,23639,3
1,289128,23642,7
2,289136,23649,4
5,289152,23653,9
2,289192,23662,4
3,289208,23666,7
41,289232,23673,4
205,289560,23677,2
1,291200,23679,3
80,291208,23682,4
19,291848,23686,3
1,292000,23689,3
23,292008,23692,2
9,292192,23694,2
2,292264,23696,2
1,292280,23698,7
1,292288,23705,2
1,292296,23707,2
213,292304,23709,2
7,294008,23711,3
2,294064,23714,2
1,294080,23716,2
1,294088,23718,4
11,294096,23722,3
1,294184,23725,3
9,294192,23728,2
1,294264,23730,3
1,294272,23733,4
5,294280,23737,2
28,294320,23739,2
1,294544,23741,2
23,294552,23743,2
1,294736,23745,2
3,294744,23747,2
322,294768,23749,2
6,297344,23751,3
3,297392,23754,3
1,297416,23757,4
1,297424,23761,2
1,297432,23763,2
2,297440,23765,4
1,297456,23769,2
5,297464,23771,2
1,297504,23773,2
1,297512,23775,2
2,297520,23777,2
2,297536,23779,2
1,297552,23781,2
1,297560,23783,2
37,297568,23785,3
1,297864,23788,2
9,297872,23790,2
25,297944,23792,4
4,298144,23796,3
4,298176,23799,4
2,298208,23803,3
1,298224,23806,2
5,298232,23808,4
1,298272,23812,2
1,298280,23814,2
1,298288,23816,2
25,298296,23818,3
2,298496,23821,2
1,298512,23823,2
8,298520,23825,3
7,298584,23828,2
2,298640,23830,3
9,298656,23833,2
1,298728,23835,2
1,298736,23837,2
2,298744,23839,2
1,298760,23841,4
1,298768,23845,2
2,298776,23847,1
1,298792,23848,2
8,298800,23850,2
15,298864,23852,2
1,298984,23854,4
1,298992,23858,1
10,299000,23859,1
1,299080,23860,3
1,299088,23863,3
1,299096,23866,2
26,299104,23868,2
2,299312,23870,2
3,299328,23872,2
3,299352,23874,4
1,299376,23878,4
1,299384,23882,2
1,299392,23884,2
2,299400,23886,2
1,299416,23888,2
14,299424,23890,4
2,299536,23894,2
1,299552,23896,2
1,299560,23898,1
1,299568,23899,2
21,299576,23901,2
21,299744,23903,3
2,299912,23906,3
1,299928,23909,2
1,299936,23911,2
26,299944,23913,2
1,300152,23915,2
1,300160,23917,2
7,300168,23919,2
3,300224,23921,3
1,300248,23924,2
1,300256,23926,2
1,300264,23928,2
27,300272,23930,2
1,300488,23932,2
3,300496,23934,2
6,300520,23936,2
1,300568,23938,3
1,300576,23941,2
7,300584,23943,2
11,300640,23945,2
5,300728,23947,1
1,300768,23948,4
1,300776,23952,2
1,300784,23954,2
3,300792,23956,4
2,300816,23960,2
1,300832,23962,2
1,300840,23964,2
6,300848,23966,2
1,300896,23968,2
16,300904,23970,1
2,301032,23971,2
15,301048,23973,2
6,301168,23975,2
1,301216,23977,4
1,301224,23981,2
1,301232,23983,5
1,301240,23988,2
23,301248,23990,2
1,301432,23992,3
5,301440,23995,2
1,301480,23997,2
1,301488,23999,2
1,301496,24001,2
1,301504,24003,2
25,301512,24005,2
6,301712,24007,2
1,301760,24009,2
1,301768,24011,2
231,301776,24013,2
2,303624,24015,2
8,303640,24017,2
13,303704,24019,2
13,303808,24021,2
1,303912,24023,2
2,303920,24025,2
3,303936,24027,2
79,303960,24029,2
2,304592,24031,2
1,304608,24033,3
1,304616,24036,2
1,304624,24038,2
3,304632,24040,2
11,304656,24042,2
1,304744,24044,2
1,304752,24046,2
1,304760,24048,2
2,304768,24050,2
32,304784,24052,2
2,305040,24054,2
1,305056,24056,2
5,305064,24058,2
25,305104,24060,2
7,305304,24062,2
2,305360,24064,2
1,305376,24066,2
1,305384,24068,2
1,305392,24070,2
3,305400,24072,2
1,305424,24074,2
13,305432,24076,2
7,305536,24078,2
1,305592,24080,2
1,305600,24082,3
5,305608,24085,2
1,305648,24087,2
1,305656,24089,2
6,305664,24091,2
12,305712,24093,2
2,305808,24095,2
4,305824,24097,2
17,305856,24099,2
3,305992,24101,2
3,306016,24103,2
12,306040,24105,2
1,306136,24107,2
1,306144,24109,2
2,306152,24111,2
4,306168,24113,2
1,306200,24115,2
1,306208,24117,2
1,306216,24119,4
20,306224,24123,3
3,306384,24126,2
1,306408,24128,2
1,306416,24130,3
1,306424,24133,2
27,306432,24135,1
1,306648,24136,2
1,306656,24138,2
72,306664,24140,2
1,307240,24142,2
5,307248,24144,2
5,307288,24146,2
30,307328,24148,2
2,307568,24150,1
1,307584,24151,3
1,307592,24154,2
3,307600,24156,3
11,307624,24159,2
1,307712,24161,3
1,307720,24164,2
1,307728,24166,1
1,307736,24167,2
1,307744,24169,3
23,307752,24172,2
1,307936,24174,2
5,307944,24176,2
11,307984,24178,3
1,308072,24181,1
1,308080,24182,4
1,308088,24186,3
40,308096,24189,2
1,308416,24191,2
1,308424,24193,2
1,308432,24195,2
1,308440,24197,3
3,308448,24200,2
2,308472,24202,2
1,308488,24204,3
154,308496,24207,2
10,309728,24209,2
1,309808,24211,2
1,309816,24213,2
11,309824,24215,2
1,309912,24217,2
6,309920,24219,1
1,309968,24220,2
1,309976,24222,3
2,309984,24225,2
4,310000,24227,2
6,310032,24229,4
2,310080,24233,2
7,310096,24235,2
15,310152,24237,2
2,310272,24239,1
1091,310288,24240,1
1,319016,24241,2
1,319024,24243,2
1,319032,24245,2
1,319040,24247,3
4,319048,24250,3
4,319080,24253,2
2,319112,24255,2
1,319128,24257,2
58,319136,24259,2
8,319600,24261,3
10,319664,24264,3
18,319744,24267,2
326,319888,24269,2
14,322496,24271,2
1,322608,24273,2
1,322616,24275,2
51,322624,24277,2
2,323032,24279,2
126,323048,24281,2
1,324056,24283,2
26,324064,24285,2
1,324272,24287,3
5,324280,24290,2
1,324320,24292,2
9,324328,24294,2
8,324400,24296,2
3,324464,24298,2
1,324488,24300,2
12,324496,24302,2
6,324592,24304,2
52,324640,24306,2
131,325056,24308,2
4,326104,24310,2
20,326136,24312,2
1,326296,24314,2
5,326304,24316,2
1,326344,24318,2
1,326352,24320,2
376,326360,24322,2
41,329368,24324,3
48,329696,24327,2
3,330080,24329,2
4,330104,24331,2
1,330136,24333,2
8,330144,24335,2
3,330208,24337,2
11,330232,24339,2
15,330320,24341,2
2,330440,24343,2
1,330456,24345,2
1,330464,24347,4
11,330472,24351,2
2,330560,24353,2
1,330576,24355,2
27,330584,24357,2
16,330800,24359,2
3,330928,24361,2
18,330952,24363,2
10,331096,24365,2
6,331176,24367,2
2,331224,24369,2
6,331240,24371,2
1,331288,24373,2
11,331296,24375,2
5,331384,24377,2
11,331424,24379,2
49,331512,24381,2
289,331904,24383,1
2,334216,24384,2
1,334232,24386,3
1,334240,24389,3
3,334248,24392,2
1,334272,24394,4
3,334280,24398,2
82,334304,24400,1
4,334960,24401,2
2,334992,24403,4
10,335008,24407,2
1,335088,24409,2
8,335096,24411,2
3,335160,24413,2
1,335184,24415,2
1,335192,24417,2
1,335200,24419,2
75,335208,24421,2
2,335808,24423,2
1,335824,24425,2
1,335832,24427,3
6,335840,24430,2
4,335888,24432,1
1,335920,24433,2
3,335928,24435,3
13,335952,24438,2
1,336056,24440,2
1,336064,24442,2
22,336072,24444,2
1,336248,24446,1
1,336256,24447,2
5,336264,24449,2
5,336304,24451,2
129,336344,24453,1
60,337376,24454,2
2,337856,24456,2
1,337872,24458,3
1,337880,24461,2
30,337888,24463,2
4,338128,24465,2
14,338160,24467,2
48,338272,24469,2
16,338656,24471,2
2,338784,24473,2
1,338800,24475,4
11,338808,24479,2
6,338896,24481,2
1,338944,24483,3
1,338952,24486,2
3,338960,24488,2
1,338984,24490,2
38,338992,24492,1
4,339296,24493,2
1,339328,24495,2
4,339336,24497,2
1,339368,24499,2
2,339376,24501,2
2,339392,24503,8
14,339408,24511,4
1,339520,24515,4
1,339528,24519,3
2,339536,24522,2
1,339552,24524,2
1,339560,24526,2
2,339568,24528,2
1,339584,24530,2
50,339592,24532,3
11,339992,24535,2
2,340080,24537,2
3,340096,24539,2
3,340120,24541,3
1,340144,24544,3
13,340152,24547,2
1,340256,24549,2
2,340264,24551,3
1,340280,24554,3
8,340288,24557,2
3,340352,24559,2
1,340376,24561,2
2,340384,24563,2
1,340400,24565,3
1,340408,24568,3
9,340416,24571,2
1,340488,24573,3
9,340496,24576,1
2,340568,24577,2
1,340584,24579,2
7,340592,24581,2
3,340648,24583,7
1,340672,24590,2
1,340680,24592,2
1,340688,24594,2
1,340696,24596,2
1,340704,24598,3
15,340712,24601,4
1,340832,24605,2
1,340840,24607,2
2,340848,24609,2
1,340864,24611,4
1,340872,24615,4
1,340880,24619,2
13,340888,24621,3
2,340992,24624,3
5,341008,24627,1
1,341048,24628,2
1,341056,24630,2
31,341064,24632,2
1,341312,24634,2
1,341320,24636,3
2,341328,24639,2
5,341344,24641,3
1,341384,24644,3
10,341392,24647,2
1,341472,24649,2
1,341480,24651,2
2,341488,24653,2
33,341504,24655,2
3,341768,24657,3
3,341792,24660,3
1,341816,24663,2
4,341824,24665,4
1,341856,24669,2
1,341864,24671,2
3,341872,24673,3
1,341896,24676,2
37,341904,24678,3
2,342200,24681,1
3,342216,24682,2
1,342240,24684,3
1,342248,24687,4
7,342256,24691,3
2,342312,24694,1
1,342328,24695,2
1,342336,24697,2
1,342344,24699,4
1,342352,24703,3
1,342360,24706,3
3,342368,24709,3
1,342392,24712,2
99,342400,24714,2
1,343192,24716,5
1,343200,24721,3
2,343208,24724,2
1,343224,24726,1
2,343232,24727,2
4,343248,24729,2
1,343280,24731,4
7,343288,24735,2
4,343344,24737,2
2,343376,24739,2
34,343392,24741,2
8,343664,24743,2
7,343728,24745,2
4,343784,24747,2
22,343816,24749,2
2,343992,24751,2
2,344008,24753,3
1,344024,24756,2
6,344032,24758,2
47,344080,24760,2
1,344456,24762,2
3,344464,24764,2
1,344488,24766,3
1,344496,24769,2
8,344504,24771,2
8,344568,24773,2
3,344632,24775,4
17,344656,24779,2
1,344792,24781,1
5,344800,24782,2
2,344840,24784,2
2,344856,24786,2
6,344872,24788,1
2,344920,24789,2
1,344936,24791,2
5,344944,24793,2
2,344984,24795,2
3,345000,24797,2
3,345024,24799,3
3,345048,24802,2
1,345072,24804,3
3,345080,24807,2
1,345104,24809,3
5,345112,24812,2
2,345152,24814,2
1,345168,24816,2
1,345176,24818,2
1,345184,24820,3
1,345192,24823,2
3,345200,24825,2
12,345224,24827,2
21,345320,24829,2
6,345488,24831,2
2,345536,24833,4
2,345552,24837,2
36,345568,24839,2
20,345856,24841,2
88,346016,24843,2
3,346720,24845,2
5,346744,24847,4
1,346784,24851,2
1,346792,24853,4
1,346800,24857,3
1,346808,24860,2
1,346816,24862,2
67,346824,24864,2
7,347360,24866,2
3,347416,24868,2
6,347440,24870,2
2,347488,24872,2
1,347504,24874,2
3,347512,24876,2
3,347536,24878,2
1,347560,24880,2
2,347568,24882,4
1,347584,24886,2
1,347592,24888,2
1,347600,24890,2
5,347608,24892,2
140,347648,24894,2
1,348768,24896,4
1,348776,24900,4
1,348784,24904,2
3,348792,24906,2
1,348816,24908,4
1,348824,24912,2
1,348832,24914,4
12,348840,24918,2
3,348936,24920,2
254,348960,24922,2
7,350992,24924,4
1,351048,24928,3
1,351056,24931,2
1,351064,24933,2
418,351072,24935,2
4,354416,24937,4
10,354448,24941,4
2,354528,24945,4
14,354544,24949,2
1,354656,24951,4
1,354664,24955,2
1,354672,24957,2
12,354680,24959,2
57,354776,24961,2
1,355232,24963,4
7,355240,24967,5
61,355296,24972,7
1,355784,24979,7
1,355792,24986,7
19,355800,24993,4
1,355952,24997,2
1,355960,24999,2
159,355968,25001,2
57,357240,25003,4
363,357696,25007,2
56,360600,25009,4
11,361048,25013,4
1,361136,25017,4
15,361144,25021,4
10,361264,25025,3
1,361344,25028,2
1,361352,25030,2
58,361360,25032,2
18,361824,25034,3
1,361968,25037,4
2,361976,25041,2
8,361992,25043,4
1,362056,25047,2
1,362064,25049,2
26,362072,25051,2
2,362280,25053,4
3,362296,25057,2
1,362320,25059,4
3,362328,25063,4
1,362352,25067,3
1,362360,25070,4
3,362368,25074,3
1,362392,25077,2
2,362400,25079,2
2,362416,25081,1
20,362432,25082,2
2,362592,25084,2
4,362608,25086,2
2,362640,25088,3
1,362656,25091,1
4,362664,25092,2
1,362696,25094,2
1,362704,25096,4
2,362712,25100,1
2,362728,25101,2
2,362744,25103,2
517,362760,25105,2
5,366896,25107,3
1,366936,25110,2
2,366944,25112,4
6,366960,25116,2
2,367008,25118,2
4,367024,25120,2
3,367056,25122,2
1,367080,25124,2
1,367088,25126,4
1,367096,25130,2
1,367104,25132,2
3,367112,25134,2
1,367136,25136,2
2,367144,25138,3
4,367160,25141,2
1,367192,25143,2
1,367200,25145,3
77,367208,25148,2
7,367824,25150,2
1,367880,25152,4
1,367888,25156,2
6,367896,25158,2
2,367944,25160,2
1,367960,25162,3
1,367968,25165,4
2,367976,25169,2
1,367992,25171,1
1,368000,25172,2
13,368008,25174,2
1,368112,25176,2
2,368120,25178,2
14,368136,25180,2
3,368248,25182,2
2,368272,25184,4
8,368288,25188,2
7,368352,25190,2
2,368408,25192,2
3,368424,25194,2
1,368448,25196,2
2,368456,25198,2
1,368472,25200,4
1,368480,25204,2
1,368488,25206,2
31,368496,25208,2
1,368744,25210,2
26,368752,25212,2
97,368960,25214,2
1,369736,25216,2
1,369744,25218,2
2,369752,25220,2
1,369768,25222,2
3,369776,25224,1
11,369800,25225,1
3,369888,25226,2
2,369912,25228,2
1,369928,25230,2
2,369936,25232,2
1,369952,25234,2
4,369960,25236,2
5,369992,25238,3
1,370032,25241,3
1,370040,25244,3
1,370048,25247,2
2,370056,25249,2
1,370072,25251,4
4,370080,25255,4
1,370112,25259,3
3,370120,25262,2
2,370144,25264,2
1,370160,25266,3
1,370168,25269,2
1,370176,25271,2
1,370184,25273,2
3,370192,25275,2
1,370216,25277,3
19,370224,25280,2
1,370376,25282,2
1,370384,25284,2
1,370392,25286,2
1,370400,25288,4
1,370408,25292,4
2,370416,25296,2
1,370432,25298,2
1,370440,25300,2
3,370448,25302,2
1,370472,25304,1
1,370480,25305,1
2,370488,25306,2
1,370504,25308,4
2,370512,25312,2
5,370528,25314,2
1,370568,25316,2
1,370576,25318,2
33,370584,25320,1
11,370848,25321,2
7,370936,25323,3
2,370992,25326,2
2,371008,25328,2
3,371024,25330,4
1,371048,25334,2
1,371056,25336,2
2,371064,25338,2
1,371080,25340,3
1,371088,25343,2
1,371096,25345,1
4,371104,25346,2
2,371136,25348,1
5,371152,25349,2
1,371192,25351,2
22,371200,25353,2
8,371376,25355,3
1,371440,25358,2
10,371448,25360,2
1,371528,25362,2
3,371536,25364,2
2,371560,25366,3
3,371576,25369,2
2,371600,25371,2
1,371616,25373,4
8,371624,25377,2
1,371688,25379,4
1,371696,25383,2
1,371704,25385,3
1,371712,25388,2
5,371720,25390,3
5,371760,25393,4
1,371800,25397,4
3,371808,25401,5
2,371832,25406,4
1,371848,25410,2
5,371856,25412,4
5,371896,25416,3
1,371936,25419,2
